CUSIPs,yields,CPR,prices,,,,,,,,,,
3138X2MK7,,,,,,,,,,,,,
3138LREC2,,,,,,,,,,,,,
3138Y43R8,,,,,,,,,,,,,
3140HAWL0,,,,,,,,,,,,,
3140H1H37,,,,,,,,,,,,,
3138M4JX1,,,,,,,,,,,,,
3140K33C4,,,,,,,,,,,,,
3140QNEU2,,,,,,,,,,,,,
3138MLBX1,,,,,,,,,,,,,
3140FD7B6,,,,,,,,,,,,,
3140QDAT1,,,,,,,,,,,,,
3138X6JL0,,,,,,,,,,,,,
3138M3HV9,,,,,,,,,,,,,
3140H8JW6,,,,,,,,,,,,,
3140JQV26,,,,,,,,,,,,,
3140EXXR9,,,,,,,,,,,,,
3140F2ZZ6,,,,,,,,,,,,,
3140KTR64,,,,,,,,,,,,,
3140FKP53,,,,,,,,,,,,,
3140QPAV9,,,,,,,,,,,,,
3140MJ5M3,,,,,,,,,,,,,
3138MMMS8,,,,,,,,,,,,,
3140FUDY1,,,,,,,,,,,,,
3138ECZD8,,,,,,,,,,,,,
3140KK3X0,,,,,,,,,,,,,
3140K47G9,,,,,,,,,,,,,
3140GUQ59,,,,,,,,,,,,,
31418Q3J0,,,,,,,,,,,,,
3138YMWR6,,,,,,,,,,,,,
3138WHL26,,,,,,,,,,,,,
3138YMA82,,,,,,,,,,,,,
3138YUG96,,,,,,,,,,,,,
3138XXUG9,,,,,,,,,,,,,
3138YJ2R6,,,,,,,,,,,,,
3140JSFP9,,,,,,,,,,,,,
3140FAH96,,,,,,,,,,,,,
3140H4RE6,,,,,,,,,,,,,
3140FGY29,,,,,,,,,,,,,
3140LNXF9,,,,,,,,,,,,,
3138EBVA0,,,,,,,,,,,,,
3140FLRY6,,,,,,,,,,,,,
3140GUDS3,,,,,,,,,,,,,
3140H4SN5,,,,,,,,,,,,,
3138NY2H7,,,,,,,,,,,,,
3138E2ZW8,,,,,,,,,,,,,
3138YWNG8,,,,,,,,,,,,,
3138YUS69,,,,,,,,,,,,,
3140FKKQ2,,,,,,,,,,,,,
3140F3RJ9,,,,,,,,,,,,,
3140H7AL1,,,,,,,,,,,,,
3140HLSH0,,,,,,,,,,,,,
3138E8XS6,,,,,,,,,,,,,
3138E0V55,,,,,,,,,,,,,
3138Y8KP4,,,,,,,,,,,,,
3138XJUC9,,,,,,,,,,,,,
3140E7KC3,,,,,,,,,,,,,
3140FUJA7,,,,,,,,,,,,,
3138W4Z20,,,,,,,,,,,,,
3140QGPF8,,,,,,,,,,,,,
3140QLV78,,,,,,,,,,,,,
3140KDX21,,,,,,,,,,,,,
3140GUJF5,,,,,,,,,,,,,
3138W4MK4,,,,,,,,,,,,,
3140E0JK2,,,,,,,,,,,,,
3140GQHF6,,,,,,,,,,,,,
3138WCQY2,,,,,,,,,,,,,
3140JSSS9,,,,,,,,,,,,,
3140F9VD4,,,,,,,,,,,,,
3140GULK1,,,,,,,,,,,,,
3140H2W61,,,,,,,,,,,,,
3140Q9BJ1,,,,,,,,,,,,,
3140JV5P3,,,,,,,,,,,,,
3140LT6W9,,,,,,,,,,,,,
31419LW66,,,,,,,,,,,,,
3138M16X1,,,,,,,,,,,,,
3138WXUA3,,,,,,,,,,,,,
3138XXNJ1,,,,,,,,,,,,,
3138YMJR1,,,,,,,,,,,,,
3138XXU79,,,,,,,,,,,,,
3138YXAW5,,,,,,,,,,,,,
3140K1UE4,,,,,,,,,,,,,
3140Q8JH9,,,,,,,,,,,,,
3138YELC9,,,,,,,,,,,,,
3138XW4P0,,,,,,,,,,,,,
3138XYYW8,,,,,,,,,,,,,
3140L5DF0,,,,,,,,,,,,,
3140GQQ90,,,,,,,,,,,,,
3138MJQG7,,,,,,,,,,,,,
3138YUR29,,,,,,,,,,,,,
3138A3WG8,,,,,,,,,,,,,
3138NWDK2,,,,,,,,,,,,,
3138X2J39,,,,,,,,,,,,,
3140L73F7,,,,,,,,,,,,,
3140K3BJ0,,,,,,,,,,,,,
3140KDYR5,,,,,,,,,,,,,
3138YAHP3,,,,,,,,,,,,,
3140Q8H65,,,,,,,,,,,,,
3138W3YR8,,,,,,,,,,,,,
3138X02Q0,,,,,,,,,,,,,
3140F22R0,,,,,,,,,,,,,
3138M02V1,,,,,,,,,,,,,
3138EAQ75,,,,,,,,,,,,,
3140H84A0,,,,,,,,,,,,,
3138W1KB2,,,,,,,,,,,,,
3140LP2D3,,,,,,,,,,,,,
3140KQ5V9,,,,,,,,,,,,,
3138LXTJ8,,,,,,,,,,,,,
3138E8YF3,,,,,,,,,,,,,
3138MGRS6,,,,,,,,,,,,,
3138WMFA4,,,,,,,,,,,,,
3138MCYZ1,,,,,,,,,,,,,
3138YVEE5,,,,,,,,,,,,,
3140MXJP0,,,,,,,,,,,,,
3140FGZ77,,,,,,,,,,,,,
3140KYWE0,,,,,,,,,,,,,
31416LA97,,,,,,,,,,,,,
3138MHBM4,,,,,,,,,,,,,
3138XFXA8,,,,,,,,,,,,,
3138MFUT2,,,,,,,,,,,,,
3140JQUM3,,,,,,,,,,,,,
3140GSAB8,,,,,,,,,,,,,
3140KVA59,,,,,,,,,,,,,
3140F3GZ5,,,,,,,,,,,,,
3138MBXG6,,,,,,,,,,,,,
3138MJU56,,,,,,,,,,,,,
3140FVZR0,,,,,,,,,,,,,
3140FL3C0,,,,,,,,,,,,,
3138YQAH3,,,,,,,,,,,,,
3140GNXX6,,,,,,,,,,,,,
3140H26Y9,,,,,,,,,,,,,
3138NWDA4,,,,,,,,,,,,,
3138LXRJ0,,,,,,,,,,,,,
3138XKNW0,,,,,,,,,,,,,
3138YJ3F1,,,,,,,,,,,,,
3140FUKS6,,,,,,,,,,,,,
3138AAW49,,,,,,,,,,,,,
3140FMJH0,,,,,,,,,,,,,
3138M4JL7,,,,,,,,,,,,,
3138X7FS7,,,,,,,,,,,,,
3138XQRS2,,,,,,,,,,,,,
3140EXEG4,,,,,,,,,,,,,
3138YFNP5,,,,,,,,,,,,,
3138MNGU8,,,,,,,,,,,,,
3140H7ZE0,,,,,,,,,,,,,
3140HD5A8,,,,,,,,,,,,,
3138LV7G2,,,,,,,,,,,,,
3138MJKG3,,,,,,,,,,,,,
3140KUH21,,,,,,,,,,,,,
3140MFFT5,,,,,,,,,,,,,
3138MJ4D8,,,,,,,,,,,,,
3138XTGW9,,,,,,,,,,,,,
3138YYUT8,,,,,,,,,,,,,
3140Q7HT7,,,,,,,,,,,,,
3138XVPT1,,,,,,,,,,,,,
3140Q8NE1,,,,,,,,,,,,,
3140H8XS9,,,,,,,,,,,,,
3140HBRE0,,,,,,,,,,,,,
3140QBX60,,,,,,,,,,,,,
3140KGHP1,,,,,,,,,,,,,
3140KTHC2,,,,,,,,,,,,,
3140QP2C0,,,,,,,,,,,,,
3140H4RZ9,,,,,,,,,,,,,
3138WHK50,,,,,,,,,,,,,
3140K1LB0,,,,,,,,,,,,,
3140K4DV9,,,,,,,,,,,,,
3138X2ED2,,,,,,,,,,,,,
3138Y6MA9,,,,,,,,,,,,,
3138LYRR0,,,,,,,,,,,,,
3138XEHM3,,,,,,,,,,,,,
3138LUU45,,,,,,,,,,,,,
3138NXKV8,,,,,,,,,,,,,
3140QPZ59,,,,,,,,,,,,,
3140JG3J2,,,,,,,,,,,,,
3138LVPU1,,,,,,,,,,,,,
3140E17C1,,,,,,,,,,,,,
3138XECQ9,,,,,,,,,,,,,
31417GMB9,,,,,,,,,,,,,
3140QLCJ3,,,,,,,,,,,,,
3140K9AQ2,,,,,,,,,,,,,
3138EAQA8,,,,,,,,,,,,,
31412U6R6,,,,,,,,,,,,,
3138WTQW9,,,,,,,,,,,,,
3140F3S41,,,,,,,,,,,,,
31416W2X9,,,,,,,,,,,,,
31416XS68,,,,,,,,,,,,,
3138MMTA0,,,,,,,,,,,,,
3138E0UK3,,,,,,,,,,,,,
3138X3P48,,,,,,,,,,,,,
3138MCTD6,,,,,,,,,,,,,
3140GTSH4,,,,,,,,,,,,,
3140Q8PS8,,,,,,,,,,,,,
3138LYLZ8,,,,,,,,,,,,,
3140H8H57,,,,,,,,,,,,,
3138MFPD3,,,,,,,,,,,,,
3138YSFF8,,,,,,,,,,,,,
3138W7MR2,,,,,,,,,,,,,
3138YARS6,,,,,,,,,,,,,
31412RNU7,,,,,,,,,,,,,
3140Q96M0,,,,,,,,,,,,,
3140JNYV6,,,,,,,,,,,,,
3138X7DX8,,,,,,,,,,,,,
3140E2QJ3,,,,,,,,,,,,,
3138MARA8,,,,,,,,,,,,,
3138WXGR2,,,,,,,,,,,,,
3138Y6B37,,,,,,,,,,,,,
3138LYEK9,,,,,,,,,,,,,
3140F76N4,,,,,,,,,,,,,
3140GNPR8,,,,,,,,,,,,,
3138M6MV6,,,,,,,,,,,,,
3140LWPY7,,,,,,,,,,,,,
3140LQSE1,,,,,,,,,,,,,
3138A4E43,,,,,,,,,,,,,
3138LSXB1,,,,,,,,,,,,,
3138LXGX1,,,,,,,,,,,,,
3138YPN99,,,,,,,,,,,,,
3138YHTM2,,,,,,,,,,,,,
31416WM41,,,,,,,,,,,,,
3140F8K63,,,,,,,,,,,,,
3138M15L8,,,,,,,,,,,,,
3140GNYU1,,,,,,,,,,,,,
3140LUN80,,,,,,,,,,,,,
3138Y2JS3,,,,,,,,,,,,,
3138YG5R9,,,,,,,,,,,,,
3140EAQ30,,,,,,,,,,,,,
3138MSAP4,,,,,,,,,,,,,
3140E9ZF6,,,,,,,,,,,,,
31419HKD3,,,,,,,,,,,,,
3138XQTU5,,,,,,,,,,,,,
3138XXVL7,,,,,,,,,,,,,
3140F5PA5,,,,,,,,,,,,,
3140ECBX6,,,,,,,,,,,,,
3140H9LV3,,,,,,,,,,,,,
3140H7H59,,,,,,,,,,,,,
3140KQ5R8,,,,,,,,,,,,,
3138WUT52,,,,,,,,,,,,,
3140FHS57,,,,,,,,,,,,,
31417BD46,,,,,,,,,,,,,
3140QEK35,,,,,,,,,,,,,
3140HBN20,,,,,,,,,,,,,
3140JY3W4,,,,,,,,,,,,,
3140LSW51,,,,,,,,,,,,,
31417QWX8,,,,,,,,,,,,,
3138A5TV4,,,,,,,,,,,,,
3138E6K47,,,,,,,,,,,,,
3138NYAP0,,,,,,,,,,,,,
3138WXE86,,,,,,,,,,,,,
3138XKCZ5,,,,,,,,,,,,,
3138WVRA1,,,,,,,,,,,,,
31419HVN9,,,,,,,,,,,,,
3138A2KT5,,,,,,,,,,,,,
3138W6GT7,,,,,,,,,,,,,
3138Y42G3,,,,,,,,,,,,,
3140FDVD5,,,,,,,,,,,,,
31417AZZ5,,,,,,,,,,,,,
3138XEW79,,,,,,,,,,,,,
3138WUPM9,,,,,,,,,,,,,
3140JRDT5,,,,,,,,,,,,,
3140JYLZ7,,,,,,,,,,,,,
3140LSYV2,,,,,,,,,,,,,
3140M5A39,,,,,,,,,,,,,
3140KYUE2,,,,,,,,,,,,,
31419GTN4,,,,,,,,,,,,,
3138LRC91,,,,,,,,,,,,,
3138M5WQ8,,,,,,,,,,,,,
3140HDKU7,,,,,,,,,,,,,
3140GQ3R5,,,,,,,,,,,,,
3140E0W35,,,,,,,,,,,,,
3140F7QK8,,,,,,,,,,,,,
3138WXJK4,,,,,,,,,,,,,
3138YHFR6,,,,,,,,,,,,,
3138YNZZ3,,,,,,,,,,,,,
3140H3PR1,,,,,,,,,,,,,
3140HADQ0,,,,,,,,,,,,,
3140LR6W3,,,,,,,,,,,,,
3140FQ3C9,,,,,,,,,,,,,
3140EXH30,,,,,,,,,,,,,
3138MA5H7,,,,,,,,,,,,,
3138YJ2G0,,,,,,,,,,,,,
3138YHFL9,,,,,,,,,,,,,
3138WUGS6,,,,,,,,,,,,,
3140FNWG5,,,,,,,,,,,,,
3138EDNY3,,,,,,,,,,,,,
3138EBT39,,,,,,,,,,,,,
3138NWTV1,,,,,,,,,,,,,
3140F42K1,,,,,,,,,,,,,
3138NYGG4,,,,,,,,,,,,,
3138Y7L26,,,,,,,,,,,,,
3140K7GU1,,,,,,,,,,,,,
3138YJYR1,,,,,,,,,,,,,
3140GU3P0,,,,,,,,,,,,,
3138E0R76,,,,,,,,,,,,,
3138LUXT7,,,,,,,,,,,,,
3138AXDC2,,,,,,,,,,,,,
3138NY7M1,,,,,,,,,,,,,
3138X1EK8,,,,,,,,,,,,,
3140JM2B7,,,,,,,,,,,,,
3140FAFD9,,,,,,,,,,,,,
3138Y2AF0,,,,,,,,,,,,,
3140JHFR9,,,,,,,,,,,,,
3140L36Q9,,,,,,,,,,,,,
31418X5S3,,,,,,,,,,,,,
3138Y3QV6,,,,,,,,,,,,,
3140F4BN5,,,,,,,,,,,,,
3138YFN26,,,,,,,,,,,,,
3140KCMN9,,,,,,,,,,,,,
3138W0X46,,,,,,,,,,,,,
3138X2K94,,,,,,,,,,,,,
3140QA3M0,,,,,,,,,,,,,
3140K9C23,,,,,,,,,,,,,
3140KB4C5,,,,,,,,,,,,,
3140KMCQ1,,,,,,,,,,,,,
3140H9GL1,,,,,,,,,,,,,
3138MCZQ0,,,,,,,,,,,,,
3140EBK34,,,,,,,,,,,,,
3138MN2D1,,,,,,,,,,,,,
3138WSLB2,,,,,,,,,,,,,
3138M9A84,,,,,,,,,,,,,
3140JMVF6,,,,,,,,,,,,,
3140L5WK8,,,,,,,,,,,,,
3138XXVG8,,,,,,,,,,,,,
3138YVAQ2,,,,,,,,,,,,,
3138MMHD7,,,,,,,,,,,,,
3140QAHH6,,,,,,,,,,,,,
3140LQ6J4,,,,,,,,,,,,,
3140KXDV5,,,,,,,,,,,,,
3140KRGA1,,,,,,,,,,,,,
3138E0QN2,,,,,,,,,,,,,
3138XFY58,,,,,,,,,,,,,
3138XTJK2,,,,,,,,,,,,,
3138WKN27,,,,,,,,,,,,,
3140FVJA5,,,,,,,,,,,,,
3138M6Q75,,,,,,,,,,,,,
3138E0QB8,,,,,,,,,,,,,
3138W2SL0,,,,,,,,,,,,,
3138XFKF1,,,,,,,,,,,,,
3138YJAZ9,,,,,,,,,,,,,
3140F9FQ3,,,,,,,,,,,,,
3138YDBF5,,,,,,,,,,,,,
3140GSRE4,,,,,,,,,,,,,
3138Y3Z20,,,,,,,,,,,,,
3140KHE72,,,,,,,,,,,,,
3138WYBL8,,,,,,,,,,,,,
3138MCTZ7,,,,,,,,,,,,,
3140L8BR0,,,,,,,,,,,,,
3138LSEC0,,,,,,,,,,,,,
3138LWGW5,,,,,,,,,,,,,
3140F5U50,,,,,,,,,,,,,
3138YUAC5,,,,,,,,,,,,,
3138XW4U9,,,,,,,,,,,,,
3140H8JF3,,,,,,,,,,,,,
3140LTQQ0,,,,,,,,,,,,,
3140HESJ2,,,,,,,,,,,,,
3140JQVE0,,,,,,,,,,,,,
3138M46H0,,,,,,,,,,,,,
3138XSZM2,,,,,,,,,,,,,
3140JJHJ1,,,,,,,,,,,,,
3138W0JB6,,,,,,,,,,,,,
3138X7EH2,,,,,,,,,,,,,
3138MLB37,,,,,,,,,,,,,
3138LRAU6,,,,,,,,,,,,,
3140Q7DW4,,,,,,,,,,,,,
3138YPG22,,,,,,,,,,,,,
3140QAC40,,,,,,,,,,,,,
3138WNTU3,,,,,,,,,,,,,
3140HGYA9,,,,,,,,,,,,,
3140E1HA4,,,,,,,,,,,,,
3138ED6G1,,,,,,,,,,,,,
3138WXNA1,,,,,,,,,,,,,
3140K12T2,,,,,,,,,,,,,
3138NYEV3,,,,,,,,,,,,,
3138M6VT1,,,,,,,,,,,,,
3138MJPU7,,,,,,,,,,,,,
3138Y75X6,,,,,,,,,,,,,
3138W9A75,,,,,,,,,,,,,
3140GTUB4,,,,,,,,,,,,,
3140FNLS1,,,,,,,,,,,,,
3140JV7H9,,,,,,,,,,,,,
3138AEAF0,,,,,,,,,,,,,
31421AT94,,,,,,,,,,,,,
3138A2MX4,,,,,,,,,,,,,
3138W2UB9,,,,,,,,,,,,,
3138A7WK0,,,,,,,,,,,,,
3138XQP54,,,,,,,,,,,,,
3140HKKD9,,,,,,,,,,,,,
3140H2FZ6,,,,,,,,,,,,,
3140FN3Y8,,,,,,,,,,,,,
3140F0BL7,,,,,,,,,,,,,
3138YS4X1,,,,,,,,,,,,,
3140L0H34,,,,,,,,,,,,,
3138W0HP7,,,,,,,,,,,,,
3138AVH73,,,,,,,,,,,,,
3138MGVB8,,,,,,,,,,,,,
3138ATRR3,,,,,,,,,,,,,
3138YDBW8,,,,,,,,,,,,,
3138LWF71,,,,,,,,,,,,,
31419CKG7,,,,,,,,,,,,,
3138A24G1,,,,,,,,,,,,,
3140KH7K1,,,,,,,,,,,,,
3140L86C9,,,,,,,,,,,,,
3138Y3S69,,,,,,,,,,,,,
3138X0JB5,,,,,,,,,,,,,
3140FVZM1,,,,,,,,,,,,,
3138E4UF6,,,,,,,,,,,,,
3138WMAF8,,,,,,,,,,,,,
3138YDH28,,,,,,,,,,,,,
3138E0D48,,,,,,,,,,,,,
3138E1GM3,,,,,,,,,,,,,
3140FUZX9,,,,,,,,,,,,,
3138W7QH0,,,,,,,,,,,,,
3140FDDP8,,,,,,,,,,,,,
3140QK6Q6,,,,,,,,,,,,,
3138E9UN8,,,,,,,,,,,,,
3138MJ3U1,,,,,,,,,,,,,
3138MQNK5,,,,,,,,,,,,,
3138W8BS0,,,,,,,,,,,,,
3138E2HS7,,,,,,,,,,,,,
3138WS4X3,,,,,,,,,,,,,
3138X5MV6,,,,,,,,,,,,,
3138WTQS8,,,,,,,,,,,,,
3138X2RP1,,,,,,,,,,,,,
3138MJ2W8,,,,,,,,,,,,,
3138XQRE3,,,,,,,,,,,,,
3138LXR43,,,,,,,,,,,,,
3138MQ3N1,,,,,,,,,,,,,
3138NYPX7,,,,,,,,,,,,,
3138W6PU4,,,,,,,,,,,,,
3138LXUT4,,,,,,,,,,,,,
3138W2RB3,,,,,,,,,,,,,
3140KM7K0,,,,,,,,,,,,,
3138W0NA3,,,,,,,,,,,,,
3140FC2F4,,,,,,,,,,,,,
3140L7LH3,,,,,,,,,,,,,
3140JXKN7,,,,,,,,,,,,,
3138W8BQ4,,,,,,,,,,,,,
31417AZ28,,,,,,,,,,,,,
3140GNX65,,,,,,,,,,,,,
3140HLPM2,,,,,,,,,,,,,
3138Y77G1,,,,,,,,,,,,,
3138LQ5C4,,,,,,,,,,,,,
3138MNQA1,,,,,,,,,,,,,
3138XXJC1,,,,,,,,,,,,,
3140FUK23,,,,,,,,,,,,,
3140E6ZY1,,,,,,,,,,,,,
3140JVUM2,,,,,,,,,,,,,
3138M9DK4,,,,,,,,,,,,,
3138MQJ95,,,,,,,,,,,,,
3138Y6MP6,,,,,,,,,,,,,
3138YMTW9,,,,,,,,,,,,,
3138YWBP1,,,,,,,,,,,,,
3138MK6Y7,,,,,,,,,,,,,
3140FMKM7,,,,,,,,,,,,,
3138Y3E23,,,,,,,,,,,,,
3140JVS45,,,,,,,,,,,,,
3138WNWV7,,,,,,,,,,,,,
3140FHQF7,,,,,,,,,,,,,
3140QCH58,,,,,,,,,,,,,
31416TVL0,,,,,,,,,,,,,
3138XTKA2,,,,,,,,,,,,,
3138WSVX3,,,,,,,,,,,,,
3138YX3P8,,,,,,,,,,,,,
31416MC36,,,,,,,,,,,,,
3138YWNA1,,,,,,,,,,,,,
3138WA2C0,,,,,,,,,,,,,
3140QFZ93,,,,,,,,,,,,,
3140FULR7,,,,,,,,,,,,,
3140HLEH5,,,,,,,,,,,,,
3140JMFS6,,,,,,,,,,,,,
3138MMBQ4,,,,,,,,,,,,,
3138WNGU7,,,,,,,,,,,,,
3138X94H9,,,,,,,,,,,,,
3140JG3M5,,,,,,,,,,,,,
3140E1LL5,,,,,,,,,,,,,
3138YYUA9,,,,,,,,,,,,,
3140AUS53,,,,,,,,,,,,,
3140F4YR1,,,,,,,,,,,,,
3138Y42P3,,,,,,,,,,,,,
3140QGRD1,,,,,,,,,,,,,
3140JHEP4,,,,,,,,,,,,,
3140E1HC0,,,,,,,,,,,,,
3140L3L66,,,,,,,,,,,,,
3138WGRL0,,,,,,,,,,,,,
3140FAJU7,,,,,,,,,,,,,
3140EWDQ5,,,,,,,,,,,,,
3140F1AP7,,,,,,,,,,,,,
3138AU2Q9,,,,,,,,,,,,,
3140HLTF3,,,,,,,,,,,,,
3140FU2H0,,,,,,,,,,,,,
3140KKQF4,,,,,,,,,,,,,
3140E2K59,,,,,,,,,,,,,
3138WBLC7,,,,,,,,,,,,,
3140HL4B9,,,,,,,,,,,,,
3140KJB48,,,,,,,,,,,,,
3140KNES3,,,,,,,,,,,,,
31416RKT9,,,,,,,,,,,,,
3138AW2M4,,,,,,,,,,,,,
3138WS7C6,,,,,,,,,,,,,
3140FLRH3,,,,,,,,,,,,,
3140FEBA1,,,,,,,,,,,,,
3138YAGC3,,,,,,,,,,,,,
3140Q7QC4,,,,,,,,,,,,,
3140GN6U2,,,,,,,,,,,,,
3138A3WJ2,,,,,,,,,,,,,
31418XAG3,,,,,,,,,,,,,
3138LYS24,,,,,,,,,,,,,
3138XPEQ2,,,,,,,,,,,,,
3138YYEB5,,,,,,,,,,,,,
3138M7FB6,,,,,,,,,,,,,
3140K9KM0,,,,,,,,,,,,,
3140QA5T3,,,,,,,,,,,,,
3138WSWQ7,,,,,,,,,,,,,
3140F1QH8,,,,,,,,,,,,,
3138W2CQ6,,,,,,,,,,,,,
3140F9CA1,,,,,,,,,,,,,
3138YDYQ6,,,,,,,,,,,,,
3140E0ZP3,,,,,,,,,,,,,
3140FSYR8,,,,,,,,,,,,,
31419HQE5,,,,,,,,,,,,,
31417G6Q4,,,,,,,,,,,,,
3138E0BA6,,,,,,,,,,,,,
3138W2VZ5,,,,,,,,,,,,,
3138E8MT6,,,,,,,,,,,,,
3138W7PM0,,,,,,,,,,,,,
3138M4BA9,,,,,,,,,,,,,
3138W1PY7,,,,,,,,,,,,,
3138NYT39,,,,,,,,,,,,,
3140N5ZY3,,,,,,,,,,,,,
31417C3X1,,,,,,,,,,,,,
3140H6A66,,,,,,,,,,,,,
3140F7C23,,,,,,,,,,,,,
3140K9BV0,,,,,,,,,,,,,
3138MANC8,,,,,,,,,,,,,
31417WY88,,,,,,,,,,,,,
3138EBTU9,,,,,,,,,,,,,
3138XHMP3,,,,,,,,,,,,,
3140F0BJ2,,,,,,,,,,,,,
3138ANH71,,,,,,,,,,,,,
3140H4RY2,,,,,,,,,,,,,
3138X9DG1,,,,,,,,,,,,,
3140QNFE7,,,,,,,,,,,,,
3140MRLU9,,,,,,,,,,,,,
3140K83E9,,,,,,,,,,,,,
3138YEYY7,,,,,,,,,,,,,
3140E8ZQ4,,,,,,,,,,,,,
3138W8BW1,,,,,,,,,,,,,
3140QK7D4,,,,,,,,,,,,,
3140HNRY0,,,,,,,,,,,,,
3140FFVN8,,,,,,,,,,,,,
3138A23A5,,,,,,,,,,,,,
3138LVEF6,,,,,,,,,,,,,
3138X5KV8,,,,,,,,,,,,,
3140FRFE0,,,,,,,,,,,,,
3138W5XC7,,,,,,,,,,,,,
3140KCDG4,,,,,,,,,,,,,
3138Y8JF8,,,,,,,,,,,,,
3138YHLG3,,,,,,,,,,,,,
3140F03W2,,,,,,,,,,,,,
3138Y43B3,,,,,,,,,,,,,
3140EXX99,,,,,,,,,,,,,
3138XSQR1,,,,,,,,,,,,,
3138X1EL6,,,,,,,,,,,,,
3140E0QX6,,,,,,,,,,,,,
3140EU3Y3,,,,,,,,,,,,,
3140JWFD7,,,,,,,,,,,,,
3140JY3Y0,,,,,,,,,,,,,
3140JLED2,,,,,,,,,,,,,
3140Q8Z65,,,,,,,,,,,,,
3138A2DB2,,,,,,,,,,,,,
3140EVDL8,,,,,,,,,,,,,
31416SS36,,,,,,,,,,,,,
3138W3SN4,,,,,,,,,,,,,
3140FSLC5,,,,,,,,,,,,,
3140JW4J6,,,,,,,,,,,,,
3138ECMR1,,,,,,,,,,,,,
3138E0TR0,,,,,,,,,,,,,
3138W8DD1,,,,,,,,,,,,,
3138XSJK4,,,,,,,,,,,,,
3138X55E3,,,,,,,,,,,,,
3138XFRP2,,,,,,,,,,,,,
3138YB4P5,,,,,,,,,,,,,
3140EYXA4,,,,,,,,,,,,,
3140FAQD7,,,,,,,,,,,,,
3140KGUJ0,,,,,,,,,,,,,
3138XSAY3,,,,,,,,,,,,,
3138MMEQ1,,,,,,,,,,,,,
3138MRFS5,,,,,,,,,,,,,
31418XBL1,,,,,,,,,,,,,
3138MHTD5,,,,,,,,,,,,,
3138XP5T6,,,,,,,,,,,,,
3140HDHD9,,,,,,,,,,,,,
3140JQKA0,,,,,,,,,,,,,
3138A9TA2,,,,,,,,,,,,,
3138LWML2,,,,,,,,,,,,,
3138MBHT6,,,,,,,,,,,,,
3138YBYS6,,,,,,,,,,,,,
3138MNKX7,,,,,,,,,,,,,
3140GULW5,,,,,,,,,,,,,
3138W0Z69,,,,,,,,,,,,,
3138WQND0,,,,,,,,,,,,,
3140FU2Y3,,,,,,,,,,,,,
3140HPBL0,,,,,,,,,,,,,
3138AMED3,,,,,,,,,,,,,
3138WRL40,,,,,,,,,,,,,
3138YNJ99,,,,,,,,,,,,,
3138M9NT4,,,,,,,,,,,,,
3140QLY75,,,,,,,,,,,,,
3140L03A3,,,,,,,,,,,,,
3138LRDB5,,,,,,,,,,,,,
3138YKQ71,,,,,,,,,,,,,
3140E0KG9,,,,,,,,,,,,,
31419FHY5,,,,,,,,,,,,,
3140GSV74,,,,,,,,,,,,,
3138A1R29,,,,,,,,,,,,,
3140GYBN8,,,,,,,,,,,,,
3140KYW67,,,,,,,,,,,,,
3138LWNC1,,,,,,,,,,,,,
3138X8Z61,,,,,,,,,,,,,
3138XCQG0,,,,,,,,,,,,,
3140Q8KA2,,,,,,,,,,,,,
3140GW3L5,,,,,,,,,,,,,
3140HDH98,,,,,,,,,,,,,
31416MF33,,,,,,,,,,,,,
3138YHKB5,,,,,,,,,,,,,
3138XGE82,,,,,,,,,,,,,
3138MHKD4,,,,,,,,,,,,,
3140JWZY9,,,,,,,,,,,,,
3138WWE88,,,,,,,,,,,,,
3138M1CR7,,,,,,,,,,,,,
3140FEJA3,,,,,,,,,,,,,
3138MC2T0,,,,,,,,,,,,,
3140KXLU8,,,,,,,,,,,,,
3140EWZD0,,,,,,,,,,,,,
31416KMW5,,,,,,,,,,,,,
3138M8GR8,,,,,,,,,,,,,
3138LVXK4,,,,,,,,,,,,,
3138LTMN5,,,,,,,,,,,,,
31417BQC4,,,,,,,,,,,,,
31417DDC4,,,,,,,,,,,,,
3140K0MM7,,,,,,,,,,,,,
3138WZUZ3,,,,,,,,,,,,,
3138X03H9,,,,,,,,,,,,,
3140EY7M7,,,,,,,,,,,,,
3138YHDV9,,,,,,,,,,,,,
3140FNEA8,,,,,,,,,,,,,
3138E8ZC9,,,,,,,,,,,,,
3138MFZB6,,,,,,,,,,,,,
3138XYSY1,,,,,,,,,,,,,
3140E1C76,,,,,,,,,,,,,
3140FFE64,,,,,,,,,,,,,
3138MNE22,,,,,,,,,,,,,
3140F4XU5,,,,,,,,,,,,,
3140GNZP1,,,,,,,,,,,,,
3138M62F3,,,,,,,,,,,,,
3140FEAF1,,,,,,,,,,,,,
3138W3FE8,,,,,,,,,,,,,
3140QSSA0,,,,,,,,,,,,,
3140KKRP1,,,,,,,,,,,,,
3138A8QM1,,,,,,,,,,,,,
3140F0YM0,,,,,,,,,,,,,
3140Q9MH3,,,,,,,,,,,,,
3138YMA90,,,,,,,,,,,,,
3138ECAN3,,,,,,,,,,,,,
3138XNCY2,,,,,,,,,,,,,
3138AUBE6,,,,,,,,,,,,,
3138WHDK5,,,,,,,,,,,,,
3140EVD46,,,,,,,,,,,,,
3140FD7A8,,,,,,,,,,,,,
3140KX6W1,,,,,,,,,,,,,
3140FV3U8,,,,,,,,,,,,,
3138MQMS9,,,,,,,,,,,,,
